"day   ","station1    ","station2    ","station3    ",station4
"2665  ","0.026375125 ","0.009548646 ","0.022266800 ",0.079839519
"2666  ","0.026702106 ","0.009548646 ","0.022266800 ",0.080240722
"2667  ","0.026375125 ","0.009327984 ","0.022266800 ",0.080641926
"2668  ","0.026048144 ","0.009327984 ","0.023069208 ",0.081243731
"2669  ","0.025394183 ","0.009107322 ","0.023470411 ",0.081243731
"2670  ","0.025394183 ","0.009107322 ","0.023871615 ",0.082246740
"2671  ","0.025067202 ","0.008906720 ","0.024272818 ",0.082647944
"2672  ","0.025067202 ","0.008906720 ","0.024272818 ",0.082647944
"2673  ","0.024740221 ","0.008706118 ","0.023871615 ",0.083249749
"2674  ","0.025067202 ","0.008706118 ","0.024674022 ",0.083851555
"2675  ","0.025067202 ","0.008485456 ","0.024272818 ",0.084252758
"2676  ","0.025067202 ","0.008485456 ","0.023871615 ",0.084653962
"2677  ","0.024740221 ","0.008284855 ","0.023871615 ",0.085255767
"2678  ","0.025394183 ","0.008084253 ","0.023470411 ",0.085255767
"2679  ","0.026375125 ","0.008084253 ","0.023069208 ",0.085857573
"2680  ","0.027683049 ","0.007883651 ","0.022668004 ",0.085857573
"2681  ","0.028064193 ","0.007883651 ","0.022668004 ",0.085857573
"2682  ","0.028064193 ","0.007703109 ","0.022266800 ",0.085857573
"2683  ","0.028064193 ","0.007703109 ","0.021865597 ",0.085857573
"2684  ","0.028064193 ","0.007502508 ","0.021865597 ",0.085857573
"2685  ","0.027683049 ","0.007502508 ","0.021664995 ",0.085857573
"2686  ","0.027683049 ","0.007502508 ","0.021664995 ",0.085857573
"2687  ","0.027683049 ","0.007321966 ","0.021664995 ",0.085857573
"2688  ","0.027356068 ","0.007321966 ","0.021263791 ",0.085857573
"2689  ","0.027356068 ","0.007321966 ","0.021263791 ",0.085857573
"2690  ","0.027029087 ","0.007321966 ","0.020862588 ",0.085857573
"2691  ","0.027356068 ","0.007321966 ","0.021664995 ",0.085857573
"2692  ","0.027029087 ","0.007321966 ","0.021664995 ",0.085857573
"2693  ","0.027029087 ","0.007141424 ","0.020060181 ",0.085255767
"2694  ","0.026048144 ","0.007141424 ","0.019739218 ",0.085255767
"2695  ","0.025394183 ","0.007141424 ","0.019739218 ",0.085255767
"2696  ","0.025394183 ","0.007141424 ","0.019378134 ",0.085255767
"2697  ","0.025394183 ","0.007141424 ","0.020060181 ",0.085255767
"2698  ","0.025394183 ","0.007141424 ","0.020060181 ",0.085255767
"2699  ","0.025067202 ","0.007321966 ","0.020461384 ",0.085255767
"2700  ","0.024413240 ","0.007321966 ","0.020060181 ",0.085255767
"2701  ","0.024413240 ","0.007502508 ","0.019739218 ",0.084653962
"2702  ","0.023783350 ","0.007502508 ","0.019739218 ",0.084252758
"2703  ","0.023468405 ","0.007502508 ","0.019739218 ",0.083851555
"2704  ","0.022838516 ","0.007502508 ","0.019378134 ",0.083249749
"2705  ","0.022523571 ","0.007321966 ","0.019378134 ",0.083249749
"2706  ","0.022838516 ","0.007141424 ","0.019017051 ",0.083249749
"2707  ","0.022838516 ","0.007141424 ","0.018655968 ",0.082647944
"2708  ","0.022838516 ","0.006960883 ","0.018655968 ",0.082647944
"2709  ","0.023153460 ","0.006960883 ","0.018655968 ",0.082246740
"2710  ","0.023153460 ","0.006960883 ","0.018655968 ",0.081845537
"2711  ","0.023468405 ","0.006960883 ","0.017953862 ",0.081243731
"2712  ","0.023468405 ","0.006960883 ","0.017953862 ",0.080240722
"2713  ","0.023468405 ","0.006960883 ","0.017953862 ",0.079839519
"2714  ","0.023468405 ","0.006960883 ","0.017953862 ",0.079237713
"2715  ","0.023153460 ","0.006960883 ","0.017592778 ",0.079839519
"2716  ","0.023468405 ","0.006960883 ","0.017231695 ",0.079839519
"2717  ","0.023468405 ","0.007141424 ","0.017592778 ",0.079839519
"2718  ","0.023468405 ","0.007141424 ","0.018294885 ",0.079839519
"2719  ","0.023153460 ","0.007141424 ","0.019017051 ",0.079237713
"2720  ","0.023153460 ","0.007321966 ","0.019017051 ",0.078635908
"2721  ","0.023153460 ","0.007321966 ","0.019017051 ",0.078635908
"2722  ","0.023468405 ","0.007502508 ","0.019017051 ",0.077833501
"2723  ","0.023468405 ","0.007703109 ","0.019017051 ",0.077231695
"2724  ","0.023153460 ","0.007703109 ","0.019017051 ",0.077231695
"2725  ","0.023783350 ","0.007703109 ","0.019017051 ",0.076629890
"2726  ","0.025067202 ","0.007703109 ","0.019017051 ",0.076228686
"2727  ","0.026048144 ","0.007502508 ","0.018655968 ",0.075827482
"2728  ","0.026375125 ","0.007502508 ","0.018655968 ",0.075225677
"2729  ","0.026702106 ","0.007502508 ","0.018294885 ",0.075225677
"2730  ","0.027029087 ","0.007321966 ","0.018294885 ",0.074623872
"2731  ","0.027356068 ","0.007321966 ","0.018294885 ",0.074623872
"2732  ","0.027029087 ","0.007141424 ","0.018294885 ",0.074623872
"2733  ","0.027683049 ","0.007141424 ","0.018294885 ",0.074222668
"2734  ","0.028064193 ","0.007141424 ","0.018294885 ",0.073821464
"2735  ","0.028445336 ","0.006960883 ","0.018294885 ",0.073219659
"2736  ","0.028826479 ","0.006960883 ","0.018294885 ",0.073219659
"2737  ","0.028445336 ","0.006960883 ","0.018294885 ",0.073219659
"2738  ","0.028064193 ","0.007141424 ","0.017953862 ",0.073219659
"2739  ","0.028064193 ","0.007141424 ","0.017953862 ",0.073219659
"2740  ","0.027683049 ","0.007141424 ","0.017953862 ",0.073821464
"2741  ","0.027356068 ","0.007141424 ","0.017953862 ",0.074222668
"2742  ","0.027029087 ","0.007141424 ","0.018294885 ",0.074623872
"2743  ","0.026375125 ","0.007141424 ","0.018294885 ",0.074623872
"2744  ","0.025721163 ","0.007141424 ","0.018655968 ",0.075225677
"2745  ","0.025394183 ","0.007141424 ","0.018655968 ",0.075225677
"2746  ","0.025721163 ","0.007141424 ","0.018294885 ",0.075225677
"2747  ","0.025721163 ","0.007141424 ","0.019017051 ",0.075225677
"2748  ","0.026375125 ","0.007141424 ","0.019378134 ",0.075225677
"2749  ","0.026375125 ","0.007141424 ","0.019378134 ",0.075225677
"2750  ","0.027356068 ","0.006960883 ","0.019017051 ",0.075225677
"2751  ","0.028064193 ","0.006960883 ","0.019017051 ",0.075827482
"2752  ","0.028826479 ","0.006780341 ","0.019017051 ",0.075827482
"2753  ","0.029207623 ","0.006780341 ","0.019017051 ",0.075827482
"2754  ","0.029207623 ","0.006780341 ","0.018655968 ",0.075827482
"2755  ","0.029588766 ","0.006619860 ","0.018655968 ",0.076228686
"2756  ","0.029969910 ","0.006619860 ","0.018655968 ",0.076228686
"2757  ","0.030351053 ","0.006619860 ","0.018655968 ",0.076228686
"2758  ","0.029969910 ","0.006619860 ","0.019017051 ",0.076228686
"2759  ","0.029969910 ","0.006619860 ","0.019017051 ",0.075827482
"2760  ","0.029588766 ","0.006780341 ","0.019378134 ",0.075827482
"2761  ","0.029588766 ","0.006780341 ","0.019378134 ",0.075827482
"2762  ","0.028826479 ","0.006780341 ","0.019378134 ",0.075225677
"2763  ","0.028445336 ","0.006780341 ","0.019378134 ",0.075225677
"2764  ","0.028064193 ","0.006780341 ","0.019378134 ",0.075225677
"2765  ","0.028064193 ","0.006960883 ","0.019378134 ",0.075225677
"2766  ","0.028064193 ","0.006960883 ","0.019378134 ",0.075827482
"2767  ","0.027683049 ","0.006960883 ","0.019739218 ",0.075827482
"2768  ","0.027356068 ","0.007141424 ","0.019739218 ",0.076228686
"2769  ","0.027029087 ","0.006960883 ","0.020060181 ",0.076228686
"2770  ","0.026375125 ","0.006960883 ","0.020060181 ",0.076629890
"2771  ","0.026375125 ","0.006960883 ","0.020060181 ",0.076629890
"2772  ","0.027029087 ","0.006780341 ","0.020060181 ",0.077231695
"2773  ","0.027029087 ","0.006780341 ","0.020060181 ",0.077231695
"2774  ","0.027029087 ","0.006619860 ","0.019739218 ",0.077231695
"2775  ","0.027356068 ","0.006619860 ","0.019739218 ",0.077231695
"2776  ","0.027356068 ","0.006619860 ","0.019739218 ",0.077833501
"2777  ","0.027683049 ","0.006439318 ","0.019739218 ",0.078234704
"2778  ","0.027683049 ","0.006439318 ","0.019378134 ",0.078234704
"2779  ","0.028064193 ","0.006439318 ","0.019378134 ",0.078234704
"2780  ","0.028445336 ","0.006439318 ","0.019378134 ",0.078234704
"2781  ","0.028445336 ","0.006439318 ","0.019739218 ",0.078234704
"2782  ","0.028445336 ","0.006439318 ","0.019739218 ",0.077231695
"2783  ","0.028064193 ","0.006619860 ","0.019017051 ",0.076629890
"2784  ","0.028064193 ","0.006619860 ","0.018294885 ",0.076629890
"2785  ","0.028064193 ","0.006780341 ","0.018655968 ",0.077231695
"2786  ","0.028064193 ","0.006960883 ","0.019017051 ",0.077231695
"2787  ","0.027356068 ","0.006960883 ","0.019739218 ",0.077833501
"2788  ","0.027029087 ","0.007141424 ","0.020862588 ",0.078234704
"2789  ","0.027029087 ","0.007321966 ","0.020461384 ",0.078234704
"2790  ","0.027029087 ","0.007321966 ","0.021263791 ",0.078234704
"2791  ","0.027029087 ","0.007502508 ","0.021664995 ",0.078234704
"2792  ","0.026375125 ","0.007502508 ","0.020862588 ",0.078635908
"2793  ","0.026375125 ","0.007502508 ","0.020862588 ",0.078635908
"2794  ","0.026048144 ","0.007502508 ","0.020862588 ",0.078234704
"2795  ","0.026048144 ","0.007321966 ","0.021263791 ",0.078234704
"2796  ","0.026048144 ","0.007321966 ","0.020862588 ",0.078234704
"2797  ","0.026048144 ","0.007321966 ","0.020862588 ",0.078635908
"2798  ","0.026048144 ","0.007321966 ","0.020461384 ",0.078635908
"2799  ","0.026375125 ","0.007141424 ","0.020461384 ",0.079237713
"2800  ","0.026702106 ","0.007141424 ","0.020461384 ",0.079237713
"2801  ","0.026702106 ","0.007141424 ","0.020461384 ",0.079237713
"2802  ","0.027029087 ","0.006960883 ","0.020461384 ",0.079237713
"2803  ","0.027356068 ","0.006960883 ","0.020862588 ",0.078635908
"2804  ","0.027356068 ","0.006780341 ","0.020461384 ",0.078635908
"2805  ","0.027029087 ","0.006960883 ","0.020060181 ",0.078635908
"2806  ","0.027029087 ","0.006960883 ","0.020461384 ",0.079237713
"2807  ","0.027029087 ","0.007141424 ","0.020060181 ",0.079237713
"2808  ","0.027029087 ","0.007321966 ","0.019739218 ",0.079839519
"2809  ","0.026702106 ","0.007502508 ","0.020060181 ",0.080240722
"2810  ","0.026702106 ","0.007502508 ","0.021263791 ",0.080240722
"2811  ","0.026375125 ","0.007703109 ","0.021263791 ",0.080240722
"2812  ","0.026375125 ","0.007883651 ","0.020862588 ",0.080641926
"2813  ","0.026375125 ","0.007883651 ","0.020862588 ",0.080641926
"2814  ","0.025721163 ","0.008084253 ","0.021263791 ",0.081243731
"2815  ","0.025394183 ","0.008084253 ","0.021664995 ",0.081243731
"2816  ","0.025721163 ","0.007883651 ","0.022266800 ",0.081243731
"2817  ","0.025721163 ","0.007883651 ","0.022266800 ",0.081243731
"2818  ","0.025721163 ","0.007883651 ","0.021865597 ",0.081243731
"2819  ","0.025394183 ","0.007703109 ","0.021664995 ",0.081243731
"2820  ","0.025721163 ","0.007703109 ","0.021664995 ",0.081243731
"2821  ","0.025721163 ","0.007703109 ","0.021263791 ",0.081243731
"2822  ","0.026048144 ","0.007502508 ","0.020862588 ",0.081845537
"2823  ","0.026702106 ","0.007321966 ","0.020862588 ",0.082246740
"2824  ","0.026702106 ","0.007321966 ","0.020862588 ",0.082246740
"2825  ","0.026702106 ","0.007321966 ","0.020461384 ",0.082647944
"2826  ","0.027029087 ","0.008084253 ","0.020461384 ",0.082647944
"2827  ","0.027029087 ","0.007883651 ","0.020461384 ",0.082647944
"2828  ","0.027029087 ","0.007321966 ","0.020461384 ",0.082647944
"2829  ","0.027029087 ","0.007321966 ","0.020461384 ",0.082647944
"2830  ","0.027029087 ","0.007321966 ","0.020461384 ",0.083249749
"2831  ","0.026702106 ","0.007502508 ","0.020060181 ",0.083249749
"2832  ","0.026375125 ","0.007502508 ","0.020060181 ",0.083249749
"2833  ","0.026375125 ","0.007703109 ","0.020461384 ",0.083249749
"2834  ","0.025721163 ","0.007883651 ","0.020862588 ",0.083249749
"2835  ","0.025394183 ","0.008084253 ","0.020862588 ",0.083249749
"2836  ","0.025394183 ","0.008284855 ","0.021263791 ",0.083851555
"2837  ","0.026702106 ","0.008284855 ","0.021664995 ",0.083851555
"2838  ","0.026702106 ","0.008284855 ","0.021865597 ",0.084252758
"2839  ","0.026375125 ","0.007703109 ","0.022266800 ",0.084252758
"2840  ","0.026048144 ","0.008084253 ","0.022266800 ",0.084252758
"2841  ","0.025721163 ","0.008485456 ","0.022266800 ",0.084252758
"2842  ","0.025721163 ","0.008485456 ","0.022266800 ",0.084653962
"2843  ","0.025067202 ","0.008284855 ","0.022266800 ",0.084653962
"2844  ","0.025067202 ","0.008284855 ","0.021865597 ",0.085255767
"2845  ","0.025067202 ","0.008284855 ","0.021865597 ",0.085255767
"2846  ","0.025394183 ","0.008084253 ","0.021865597 ",0.085857573
"2847  ","0.025721163 ","0.008084253 ","0.021865597 ",0.086258776
"2848  ","0.026048144 ","0.007883651 ","0.021865597 ",0.086258776
"2849  ","0.025721163 ","0.007883651 ","0.021865597 ",0.086659980
"2850  ","0.026048144 ","0.008706118 ","0.021865597 ",0.086659980
"2851  ","0.026048144 ","0.008284855 ","0.021865597 ",0.086258776
"2852  ","0.026375125 ","0.007883651 ","0.021865597 ",0.086258776
"2853  ","0.026375125 ","0.007883651 ","0.021664995 ",0.086258776
"2854  ","0.026375125 ","0.007883651 ","0.021664995 ",0.086258776
"2855  ","0.026048144 ","0.007883651 ","0.021263791 ",0.086258776
"2856  ","0.026048144 ","0.007883651 ","0.021664995 ",0.086258776
"2857  ","0.025721163 ","0.008084253 ","0.021664995 ",0.086258776
"2858  ","0.025067202 ","0.008084253 ","0.021865597 ",0.086258776
"2859  ","0.024740221 ","0.008084253 ","0.021865597 ",0.086258776
"2860  ","0.025067202 ","0.008284855 ","0.021865597 ",0.086659980
"2861  ","0.024740221 ","0.008084253 ","0.022266800 ",0.087261785
"2862  ","0.024740221 ","0.007502508 ","0.022266800 ",0.087261785
"2863  ","0.024413240 ","0.007883651 ","0.022266800 ",0.087261785
"2864  ","0.024413240 ","0.008084253 ","0.022266800 ",0.087261785
"2865  ","0.024413240 ","0.008084253 ","0.022266800 ",0.086659980
"2866  ","0.024413240 ","0.008084253 ","0.022266800 ",0.086659980
"2867  ","0.024413240 ","0.008084253 ","0.021865597 ",0.086258776
"2868  ","0.024098295 ","0.007883651 ","0.021664995 ",0.086258776
"2869  ","0.024413240 ","0.007883651 ","0.021664995 ",0.086258776
"2870  ","0.024740221 ","0.007883651 ","0.021263791 ",0.086659980
"2871  ","0.024740221 ","0.007703109 ","0.020862588 ",0.087261785
"2872  ","0.025067202 ","0.007703109 ","0.020862588 ",0.087261785
"2873  ","0.025394183 ","0.007502508 ","0.020862588 ",0.087261785
"2874  ","0.025394183 ","0.007321966 ","0.020862588 ",0.087261785
"2875  ","0.025721163 ","0.007502508 ","0.020862588 ",0.086659980
"2876  ","0.025721163 ","0.007502508 ","0.020862588 ",0.086659980
"2877  ","0.026048144 ","0.007502508 ","0.020461384 ",0.086659980
"2878  ","0.026048144 ","0.007703109 ","0.020461384 ",0.086659980
"2879  ","0.026048144 ","0.007883651 ","0.020461384 ",0.086659980
"2880  ","0.025721163 ","0.008284855 ","0.020862588 ",0.086659980
"2881  ","0.025721163 ","0.008485456 ","0.020862588 ",0.086659980
"2882  ","0.025394183 ","0.008906720 ","0.021263791 ",0.087261785
"2883  ","0.025067202 ","0.009107322 ","0.021865597 ",0.087261785
"2884  ","0.025067202 ","0.009548646 ","0.022668004 ",0.087261785
"2885  ","0.024740221 ","0.009769308 ","0.023470411 ",0.087863591
"2886  ","0.024740221 ","0.009989970 ","0.025476429 ",0.087863591
"2887  ","0.024413240 ","0.009989970 ","0.025877633 ",0.088264794
"2888  ","0.024413240 ","0.009989970 ","0.025877633 ",0.088665998
"2889  ","0.024740221 ","0.009989970 ","0.025877633 ",0.089267803
"2890  ","0.024740221 ","0.009769308 ","0.025877633 ",0.089869609
"2891  ","0.024740221 ","0.009769308 ","0.025877633 ",0.090672016
"2892  ","0.025067202 ","0.009769308 ","0.025075226 ",0.091273821
"2893  ","0.025394183 ","0.009548646 ","0.024272818 ",0.092276830
"2894  ","0.025394183 ","0.009327984 ","0.024272818 ",0.092678034
"2895  ","0.025394183 ","0.009327984 ","0.025075226 ",0.093279840
"2896  ","0.025721163 ","0.009107322 ","0.025476429 ",0.093881645
"2897  ","0.025721163 ","0.009107322 ","0.025075226 ",0.094282849
"2898  ","0.026048144 ","0.008906720 ","0.024272818 ",0.094282849
"2899  ","0.026048144 ","0.008906720 ","0.023871615 ",0.094282849
"2900  ","0.026375125 ","0.009107322 ","0.023871615 ",0.093881645
"2901  ","0.026048144 ","0.009327984 ","0.023470411 ",0.093881645
"2902  ","0.025721163 ","0.009769308 ","0.023470411 ",0.094282849
"2903  ","0.025721163 ","0.010210632 ","0.023470411 ",0.094282849
"2904  ","0.025394183 ","0.010912738 ","0.024272818 ",0.094684052
"2905  ","0.025721163 ","0.011614845 ","0.025476429 ",0.095887663
"2906  ","0.025394183 ","0.011855567 ","0.026479438 ",0.096288867
"2907  ","0.025394183 ","0.012577733 ","0.027281846 ",0.097291876
"2908  ","0.025721163 ","0.013299900 ","0.028284855 ",0.097291876
"2909  ","0.026048144 ","0.014042126 ","0.027683049 ",0.097291876
"2910  ","0.027029087 ","0.014523571 ","0.030090271 ",0.097291876
"2911  ","0.027029087 ","0.015025075 ","0.031093280 ",0.097291876
"2912  ","0.026702106 ","0.014784353 ","0.031093280 ",0.097291876
"2913  ","0.026702106 ","0.014784353 ","0.031093280 ",0.097291876
"2914  ","0.028064193 ","0.014784353 ","0.031093280 ",0.097291876
"2915  ","0.028445336 ","0.014523571 ","0.030491474 ",0.097291876
"2916  ","0.028826479 ","0.014282849 ","0.030090271 ",0.097291876
"2917  ","0.029207623 ","0.013801404 ","0.030090271 ",0.097291876
"2918  ","0.029588766 ","0.013560682 ","0.030090271 ",0.097291876
"2919  ","0.029588766 ","0.013299900 ","0.029689067 ",0.097291876
"2920  ","0.029969910 ","0.013059178 ","0.029689067 ",0.097291876
"2921  ","0.030351053 ","0.012818455 ","0.029087262 ",0.097291876
"2922  ","0.030351053 ","0.012577733 ","0.027683049 ",0.097291876
"2923  ","0.030351053 ","0.013299900 ","0.029689067 ",0.097291876
"2924  ","0.030732197 ","0.012818455 ","0.030090271 ",0.097291876
"2925  ","0.031113340 ","0.012577733 ","0.029087262 ",0.097291876
"2926  ","0.030351053 ","0.012577733 ","0.028284855 ",0.097291876
"2927  ","0.030351053 ","0.011614845 ","0.027683049 ",0.097291876
"2928  ","0.029588766 ","0.012096289 ","0.028284855 ",0.097291876
"2929  ","0.029207623 ","0.012096289 ","0.028284855 ",0.097291876
"2930  ","0.028826479 ","0.012096289 ","0.028284855 ",0.097291876
"2931  ","0.028826479 ","0.012096289 ","0.028284855 ",0.097291876
"2932  ","0.029969910 ","0.011855567 ","0.028284855 ",0.097291876
"2933  ","0.029969910 ","0.011614845 ","0.027683049 ",0.097291876
"2934  ","0.029969910 ","0.011374122 ","0.027683049 ",0.097291876
"2935  ","0.029588766 ","0.011374122 ","0.027281846 ",0.097291876
"2936  ","0.029588766 ","0.011374122 ","0.027281846 ",0.097291876
"2937  ","0.029207623 ","0.011153460 ","0.027281846 ",0.097291876
"2938  ","0.029207623 ","0.011153460 ","0.026479438 ",0.097291876
"2939  ","0.028826479 ","0.011153460 ","0.026479438 ",0.097291876
"2940  ","0.029588766 ","0.010912738 ","0.025877633 ",0.097291876
"2941  ","0.030351053 ","0.010692076 ","0.025476429 ",0.097291876
"2942  ","0.031113340 ","0.010451354 ","0.025075226 ",0.097291876
"2943  ","0.031885657 ","0.010451354 ","0.023871615 ",0.097291876
"2944  ","0.031885657 ","0.010210632 ","0.023470411 ",0.097291876
"2945  ","0.032668004 ","0.009989970 ","0.023470411 ",0.097291876
"2946  ","0.032276830 ","0.009769308 ","0.023069208 ",0.097291876
"2947  ","0.032276830 ","0.009769308 ","0.023069208 ",0.097291876
"2948  ","0.032276830 ","0.009548646 ","0.022668004 ",0.097291876
"2949  ","0.031885657 ","0.009548646 ","0.021865597 ",0.097291876
"2950  ","0.031885657 ","0.009548646 ","0.021664995 ",0.097291876
"2951  ","0.031885657 ","0.009548646 ","0.021664995 ",0.097291876
"2952  ","0.031113340 ","0.009548646 ","0.021865597 ",0.097291876
"2953  ","0.031113340 ","0.009548646 ","0.021664995 ",0.097291876
"2954  ","0.030732197 ","0.009548646 ","0.021664995 ",0.097291876
"2955  ","0.030351053 ","0.009548646 ","0.021664995 ",0.097291876
"2956  ","0.029969910 ","0.009327984 ","0.021865597 ",0.097291876
"2957  ","0.029207623 ","0.009327984 ","0.021865597 ",0.097291876
"2958  ","0.028826479 ","0.009107322 ","0.022266800 ",0.097291876
"2959  ","0.028064193 ","0.008906720 ","0.021865597 ",0.097291876
"2960  ","0.027356068 ","0.009107322 ","0.021865597 ",0.097291876
"2961  ","0.027356068 ","0.008906720 ","0.021664995 ",0.097291876
"2962  ","0.027029087 ","0.008906720 ","0.021664995 ",0.097291876
"2963  ","0.026702106 ","0.008706118 ","0.020862588 ",0.097291876
"2964  ","0.027029087 ","0.008706118 ","0.020862588 ",0.097291876
"2965  ","0.026375125 ","0.008706118 ","0.020862588 ",0.097291876
"2966  ","0.027356068 ","0.008485456 ","0.020862588 ",0.097291876
"2967  ","0.027683049 ","0.008284855 ","0.020862588 ",0.097291876
"2968  ","0.028064193 ","0.008084253 ","0.020461384 ",0.097291876
"2969  ","0.028064193 ","0.008084253 ","0.020060181 ",0.097291876
"2970  ","0.027683049 ","0.008084253 ","0.019739218 ",0.097291876
"2971  ","0.027683049 ","0.007883651 ","0.019739218 ",0.097291876
"2972  ","0.027356068 ","0.007883651 ","0.019378134 ",0.097291876
"2973  ","0.027356068 ","0.007883651 ","0.019017051 ",0.097291876
"2974  ","0.027029087 ","0.007883651 ","0.018294885 ",0.097291876
"2975  ","0.026702106 ","0.008084253 ","0.018294885 ",0.097291876
"2976  ","0.026702106 ","0.008084253 ","0.018294885 ",0.097291876
"2977  ","0.026702106 ","0.008284855 ","0.018655968 ",0.097291876
"2978  ","0.026375125 ","0.008284855 ","0.018655968 ",0.097291876
"2979  ","0.026048144 ","0.008284855 ","0.018294885 ",0.097291876
"2980  ","0.026048144 ","0.008284855 ","0.018294885 ",0.097291876
"2981  ","0.025394183 ","0.008485456 ","0.018655968 ",0.097291876
"2982  ","0.025067202 ","0.008706118 ","0.018655968 ",0.097291876
"2983  ","0.025067202 ","0.008706118 ","0.019017051 ",0.097291876
"2984  ","0.024740221 ","0.008906720 ","0.019017051 ",0.097291876
"2985  ","0.024413240 ","0.008706118 ","0.019017051 ",0.097291876
"2986  ","0.024098295 ","0.008906720 ","0.019017051 ",0.097291876
"2987  ","0.023783350 ","0.008906720 ","0.019017051 ",0.097291876
"2988  ","0.023783350 ","0.008906720 ","0.019017051 ",0.097291876
"2989  ","0.024098295 ","0.008706118 ","0.018655968 ",0.097291876
"2990  ","0.024098295 ","0.008906720 ","0.018655968 ",0.097291876
"2991  ","0.024098295 ","0.008706118 ","0.018655968 ",0.097291876
"2992  ","0.024098295 ","0.008706118 ","0.018655968 ",0.097291876
"2993  ","0.024098295 ","0.008485456 ","0.018655968 ",0.097291876
"2994  ","0.023783350 ","0.008485456 ","0.018294885 ",0.097291876
"2995  ","0.023468405 ","0.008485456 ","0.018294885 ",0.097291876
"2996  ","0.023468405 ","0.008284855 ","0.018294885 ",0.097291876
"2997  ","0.023468405 ","0.008485456 ","0.018294885 ",0.097291876
"2998  ","0.023153460 ","0.008485456 ","0.017953862 ",0.097291876
"2999  ","0.022838516 ","0.008485456 ","0.017953862 ",0.097291876
"3000  ","0.022838516 ","0.008485456 ","0.017592778 ",0.097291876
"3001  ","0.022838516 ","0.008706118 ","0.017592778 ",0.097291876
"3002  ","0.022523571 ","0.008706118 ","0.017953862 ",0.097291876
"3003  ","0.022208626 ","0.008706118 ","0.017953862 ",0.097291876
"3004  ","0.022523571 ","0.008906720 ","0.017953862 ",0.097291876
"3005  ","0.022208626 ","0.008906720 ","0.018294885 ",0.097291876
"3006  ","0.022208626 ","0.009107322 ","0.018294885 ",0.097291876
"3007  ","0.022523571 ","0.009107322 ","0.018655968 ",0.097291876
"3008  ","0.022208626 ","0.009107322 ","0.018655968 ",0.097291876
"3009  ","0.021893681 ","0.008906720 ","0.019017051 ",0.097291876
"3010  ","0.022208626 ","0.008906720 ","0.019017051 ",0.097291876
"3011  ","0.022208626 ","0.008906720 ","0.019017051 ",0.097291876
"3012  ","0.022208626 ","0.008706118 ","0.019017051 ",0.097291876
"3013  ","0.022208626 ","0.008706118 ","0.018655968 ",0.097291876
"3014  ","0.022208626 ","0.008706118 ","0.018655968 ",0.097291876
"3015  ","0.022208626 ","0.008706118 ","0.018655968 ",0.097291876
"3016  ","0.022208626 ","0.008706118 ","0.018655968 ",0.097291876
"3017  ","0.022523571 ","0.008485456 ","0.018294885 ",0.097291876
"3018  ","0.022523571 ","0.008485456 ","0.018294885 ",0.097291876
"3019  ","0.022208626 ","0.008485456 ","0.018294885 ",0.097291876
"3020  ","0.021893681 ","0.008485456 ","0.018294885 ",0.097291876
"3021  ","0.021578736 ","0.008706118 ","0.017953862 ",0.097291876
"3022  ","0.021578736 ","0.008906720 ","0.017953862 ",0.097291876
"3023  ","0.021263791 ","0.008906720 ","0.017953862 ",0.097291876
"3024  ","0.021578736 ","0.009107322 ","0.017953862 ",0.097291876
"3025  ","0.021263791 ","0.009548646 ","0.018294885 ",0.097291876
"3026  ","0.021578736 ","0.009769308 ","0.018294885 ",0.097291876
"3027  ","0.021578736 ","0.009989970 ","0.018655968 ",0.097291876
"3028  ","0.021263791 ","0.010210632 ","0.018655968 ",0.097291876
"3029  ","0.021578736 ","0.010451354 ","0.019017051 ",0.097291876
"3030  ","0.021893681 ","0.010692076 ","0.019378134 ",0.097291876
"3031  ","0.021578736 ","0.010692076 ","0.019378134 ",0.097291876
"3032  ","0.021263791 ","0.010451354 ","0.019739218 ",0.097291876
"3033  ","0.021578736 ","0.010451354 ","0.020060181 ",0.097291876
"3034  ","0.021263791 ","0.010451354 ","0.020461384 ",0.097291876
"3035  ","0.021578736 ","0.010451354 ","0.020461384 ",0.097291876
"3036  ","0.021893681 ","0.010451354 ","0.020060181 ",0.097291876
"3037  ","0.021893681 ","0.010210632 ","0.020060181 ",0.097291876
"3038  ","0.022208626 ","0.010210632 ","0.020060181 ",0.097291876
"3039  ","0.022208626 ","0.009989970 ","0.019739218 ",0.097291876
"3040  ","0.021893681 ","0.009989970 ","0.019739218 ",0.097291876
"3041  ","0.021893681 ","0.009769308 ","0.019739218 ",0.097291876
"3042  ","0.021578736 ","0.009658977 ","0.019739218 ",0.097291876
"3043  ","0.021893681 ","0.009548646 ","0.019378134 ",0.097291876
"3044  ","0.021578736 ","0.009548646 ","0.019378134 ",0.097291876
"3045  ","0.021263791 ","0.009769308 ","0.019378134 ",0.097291876
"3046  ","0.021263791 ","0.010210632 ","0.019378134 ",0.097291876
"3047  ","0.021263791 ","0.010912738 ","0.019739218 ",0.097291876
"3048  ","0.021263791 ","0.011614845 ","0.019739218 ",0.097291876
"3049  ","0.020962889 ","0.012337011 ","0.020060181 ",0.097291876
"3050  ","0.021578736 ","0.012818455 ","0.020862588 ",0.097291876
"3051  ","0.021578736 ","0.013299900 ","0.020862588 ",0.097291876
"3052  ","0.022208626 ","0.014042126 ","0.021263791 ",0.097291876
